,index,id,created_at,text,year,month,day
11,1,1611062299233783808,2023-01-05T18:09:18.000Z,Such an honor and so much fun @CES launching new @AMDRyzen @amdradeon @AMDInstinct @XilinxInc products and showcasing how high-performance and adaptive computing impacts our lives!  Loved having @Astro_Cady join me to talk about space exploration and #STEM… so inspiring #CES2023 https://t.co/XGXKAT6jBd,2023,1,5
12,2,1610742862970523649,2023-01-04T20:59:59.000Z,Ready for tonite! So excited to be giving the opening keynote @CES this evening…. We have a packed show with some amazing guests….. join us at 6:30pm PT….. https://t.co/I698s8e2cx #TogetherWeAdvance #CES2023 https://t.co/RNW3xefx37,2023,1,4
13,3,1609605558310690816,2023-01-01T17:40:44.000Z,"Happy New Year!!!  Welcome to 2023….. excited for all that we have ahead of us…. Wishing everyone a happy, healthy and prosperous year!",2023,1,1
14,4,1607025806928187393,2022-12-25T14:49:44.000Z,"Merry Christmas to all who celebrate!  🎄So thankful for our @AMD family, friends, and fans…. Wishing everyone a very happy and restful holiday!!",2022,12,25
15,5,1606443353968873473,2022-12-24T00:15:16.000Z,Happy Holidays and thanks @Microsoft @panos_panay for my #WindowsUglySweater 🤣 https://t.co/j0kauI5W8n,2022,12,24
16,0,1601098938223718406,2022-12-09T06:18:28.000Z,Great evening tonite @GlobalSemi GSA Awards.  Honored and so proud to accept the Most Respected Public Company Award on behalf of @AMD and huge congratulations to our very own Caixia Jiang for receiving the GSA’s Rising Women of Influence Award 👏! https://t.co/I4XqnB9LNk,2022,12,9
17,1,1600334978847735808,2022-12-07T03:42:46.000Z,"An exciting day attending the  #TSMCArizona opening ceremony with so many partners and friends.  A historic day for TSMC, the industry and the US semiconductor ecosystem! https://t.co/o0pLwOXnO7",2022,12,7
18,2,1599125871603855361,2022-12-03T19:38:12.000Z,Enjoyed meeting our @AMD @XilinxInc team members and partners this week in Japan.  Thanks for a great visit! https://t.co/WTE7itoF85,2022,12,3
19,3,1595907483901509634,2022-11-24T22:29:29.000Z,"Happy Thanksgiving to all.  Thank you to all our @AMD employees, partners, and fans…. Wishing everyone a wonderful holiday.",2022,11,24
20,0,1593077476590489600,2022-11-17T03:04:03.000Z,So proud and excited to be a part of the #Artemis team with our @XilinxInc FPGAs on board @NASA_SLS and @NASA_Orion.  Congratulations @NASA !! https://t.co/DylYYX4Iog,2022,11,17
21,1,1590923471789658112,2022-11-11T04:24:48.000Z,So proud to launch 4th Gen @AMDServer #EPYC today together with our partners.  Genoa is truly amazing - delivering leadership in every dimension for the modern data center! https://t.co/Q8uEmvo2L2,2022,11,11
22,2,1590815836373409793,2022-11-10T21:17:05.000Z,@matteastwood @AMD @AMDServer Thanks for joining us!,2022,11,10
23,3,1590733123989704704,2022-11-10T15:48:25.000Z,@HipHopGamer @AMDGaming Great meeting you #hiphopgamer - thanks for coming to our event - can’t wait for you to try out @amdradeon rx7900 series soon 👍,2022,11,10
24,4,1589824661202022402,2022-11-08T03:38:31.000Z,@TechEpiphany Thanks! ☺️,2022,11,8
25,5,1588331372892258305,2022-11-04T00:44:43.000Z,"Had a great day today!  Say hello to @AMD RDNA 3, the world’s first chiplet gaming GPU powering our new @radeon RX 7900 Series graphics cards!! 👍 https://t.co/FmAnVERlFM",2022,11,4
26,0,1584315961020411904,2022-10-23T22:48:54.000Z,So much fun to spend the afternoon at the #AustinGP with @MercedesAMGF1 great friends and partners! https://t.co/M8IJtvtjuz,2022,10,23
27,1,1582710439238324230,2022-10-19T12:29:08.000Z,Proud of our deep partnership with @lenovo to deliver innovation across a wide range of devices and infrastructure solutions.  Thanks @YuanqingYang for the collaboration and congrats on an exciting #LenovoTechWorld. https://t.co/emk16wgy8D,2022,10,19
28,2,1578004910335041542,2022-10-06T12:51:03.000Z,@tommiuitto @nokia @AMD Great meeting you @tommiuitto!,2022,10,6
29,0,1575450990974599170,2022-09-29T11:42:41.000Z,"Such a special time visiting our @amd India teams in Delhi, Bangalore, and Hyderabad this week! https://t.co/xoflJAqlir",2022,9,29
30,1,1572050662544015360,2022-09-20T02:30:59.000Z,Excited to be keynoting @CES 2023 live and in-person.  See you in Las Vegas on January 4! #CES2023 https://t.co/HvnF38I9ji,2022,9,20
31,2,1571132270202990592,2022-09-17T13:41:38.000Z,@panos_panay Great to spend time together @panos_panay - so much to look forward to!,2022,9,17
32,3,1568748325763166208,2022-09-10T23:48:41.000Z,"Honored to be inducted into the @americanacad today with such an inspiring, accomplished and diverse group of leaders! https://t.co/ScZT398KKR",2022,9,10
33,0,1564404089458495488,2022-08-30T00:06:14.000Z,So much fun today launching @AMDRyzen 7000 series with Zen 4 and our brand new AM5 platform!  Great to have our press and analysts with us in person for the first time in a few years! https://t.co/K5DsEJgmHn,2022,8,30
34,1,1563144709337665537,2022-08-26T12:41:55.000Z,Wonderful to visit our @amd teams in Colorado this week!! https://t.co/UDI3aJrcIm,2022,8,26
35,2,1560331272806973443,2022-08-18T18:22:19.000Z,"Thrilled to be @ORNL with @ORNLdirector, @ENERGY @turkdm and @AntonioNeri_HPE to celebrate the dedication of Frontier, the world’s first exascale supercomputer. So proud of the @AMD @AMDInstinct teams who worked tirelessly with @ORNL and @HPE teams to reach this milestone! https://t.co/7UkGW4Sikw",2022,8,18
