,index,id,created_at,text,year,month,day
135,0,1228446124584734720,2020-02-14T22:29:14.000Z,What an incredible honor it’s been to visit with our @ServiceNow colleagues around the globe. I’m so inspired by the passion and purpose of this team — innovating and executing for our customers every day! https://t.co/O4ZWiL2fCg,2020,2,14
136,0,1222978765409505280,2020-01-30T20:23:54.000Z,We're thrilled to launch our 2020 @ServiceNow brand campaign this week. Welcome to the smarter way to workflow! https://t.co/TsCuZiAUqT,2020,1,30
137,1,1222673383134875648,2020-01-30T00:10:25.000Z,"Thank you to our @ServiceNow community of customers, partners and employees for a fantastic Q4. What an honor to lead this amazing company. And we’re just getting started! https://t.co/GOwIx4oYKU",2020,1,30
138,2,1222165212624605186,2020-01-28T14:31:08.000Z,"Behind every great experience is a great workflow

https://t.co/6eSWblDYAW https://t.co/1URkl9nWd7",2020,1,28
139,3,1221553469460336641,2020-01-26T22:00:17.000Z,"Kobe Bryant was a champion, a competitor of tireless work ethic and grit. Along with billions of fans, my heart goes out to his entire family on this tragic loss of Kobe, his daughter Gianna and the other passengers. RIP Mamba 🙏 https://t.co/IFEkws1pzo",2020,1,26
140,4,1220824528315568128,2020-01-24T21:43:44.000Z,"Clay Christensen was much bigger than his intellect &amp; influence. He was a genuinely kind person. He brought you into the depths of his mind &amp; inspired new ideas for the world. He truly had the generosity gene. Teacher, leader, friend to many. Deepest condolences to his family.",2020,1,24
141,0,1222165212624605186,2020-01-28T14:31:08.000Z,"Behind every great experience is a great workflow

https://t.co/6eSWblDYAW https://t.co/1URkl9nWd7",2020,1,28
142,1,1221553469460336641,2020-01-26T22:00:17.000Z,"Kobe Bryant was a champion, a competitor of tireless work ethic and grit. Along with billions of fans, my heart goes out to his entire family on this tragic loss of Kobe, his daughter Gianna and the other passengers. RIP Mamba 🙏 https://t.co/IFEkws1pzo",2020,1,26
143,2,1220824528315568128,2020-01-24T21:43:44.000Z,"Clay Christensen was much bigger than his intellect &amp; influence. He was a genuinely kind person. He brought you into the depths of his mind &amp; inspired new ideas for the world. He truly had the generosity gene. Teacher, leader, friend to many. Deepest condolences to his family.",2020,1,24
144,0,1187213903324778497,2019-10-24T03:47:06.000Z,@bayareagirl_hs Thank you Holly!!! I’m the lucky one! 🍀🍀,2019,10,24
145,1,1187213431499157504,2019-10-24T03:45:14.000Z,@jkarumba @servicenow This is so touching! Thank you!!!,2019,10,24
146,2,1187213057199505410,2019-10-24T03:43:44.000Z,@Sroof @servicenow Thank you very much Steve!!! I’m honored!,2019,10,24
147,3,1187211959604629504,2019-10-24T03:39:23.000Z,@riteshdalal @Donahoe_John Thank you Ritesh! I appreciate the chance to earn your trust!,2019,10,24
148,4,1187211664199798784,2019-10-24T03:38:12.000Z,@jmorrisoncgaux @servicenow Thank you Jack! Proud to roll with you!,2019,10,24
